CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2016,44,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",O,Apoyo a la función pública y al mejoramiento de la gestión,14.199078299999998
2016,45,Comisión Reguladora de Energía,G,Regulación y supervisión,609.3487226699999
2016,45,Comisión Reguladora de Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,24.893186349999997
2016,45,Comisión Reguladora de Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,12.574153800000001
2016,46,Comisión Nacional de Hidrocarburos,G,Regulación y supervisión,657.54666428
2016,46,Comisión Nacional de Hidrocarburos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,105.95598503000001
2016,46,Comisión Nacional de Hidrocarburos,O,Apoyo a la función pública y al mejoramiento de la gestión,14.44010941
2016,46,Comisión Nacional de Hidrocarburos,P,"Planeación, seguimiento y evaluación de políticas públicas",85.76341839
2016,47,Entidades no Sectorizadas,E,Prestación de Servicios Públicos,2182.79185381
2016,47,Entidades no Sectorizadas,K,Proyectos de Inversión,2.2160324
2016,47,Entidades no Sectorizadas,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,427.4323666
2016,47,Entidades no Sectorizadas,O,Apoyo a la función pública y al mejoramiento de la gestión,28.717792879999998
2016,47,Entidades no Sectorizadas,P,"Planeación, seguimiento y evaluación de políticas públicas",1858.4572053600002
2016,47,Entidades no Sectorizadas,S,Sujetos a Reglas de Operación,7252.22044122
2016,47,Entidades no Sectorizadas,U,Otros Subsidios,192.68771887
2016,50,Instituto Mexicano del Seguro Social,E,Prestación de Servicios Públicos,207630.32095
2016,50,Instituto Mexicano del Seguro Social,J,Pensiones y jubilaciones,306096.031085
2016,50,Instituto Mexicano del Seguro Social,K,Proyectos de Inversión,4764.853682
2016,50,Instituto Mexicano del Seguro Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,45084.701312
2016,50,Instituto Mexicano del Seguro Social,O,Apoyo a la función pública y al mejoramiento de la gestión,319.958836
2016,50,Instituto Mexicano del Seguro Social,W,Operaciones ajenas,-7522.930736
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E,Prestación de Servicios Públicos,46088.193045
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,J,Pensiones y jubilaciones,172804.564773
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,K,Proyectos de Inversión,1316.161287
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,26031.611271
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,O,Apoyo a la función pública y al mejoramiento de la gestión,177.874791
2016,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,W,Operaciones ajenas,-2557.795
2016,52,Petróleos Mexicanos,B,Provisión de Bienes Públicos,71484.683148
2016,52,Petróleos Mexicanos,E,Prestación de Servicios Públicos,146833.485618
2016,52,Petróleos Mexicanos,J,Pensiones y jubilaciones,56182.460978
2016,52,Petróleos Mexicanos,K,Proyectos de Inversión,299115.400317
2016,52,Petróleos Mexicanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,8487.719817
2016,52,Petróleos Mexicanos,O,Apoyo a la función pública y al mejoramiento de la gestión,766.663983
2016,52,Petróleos Mexicanos,R,Específicos,2.6064600000000002
2016,52,Petróleos Mexicanos,W,Operaciones ajenas,-206.710462
2016,53,Comisión Federal de Electricidad,E,Prestación de Servicios Públicos,168468.739865
2016,53,Comisión Federal de Electricidad,F,Promoción y fomento,35.259834
2016,53,Comisión Federal de Electricidad,J,Pensiones y jubilaciones,35128.175463
2016,53,Comisión Federal de Electricidad,K,Proyectos de Inversión,35146.343603
2016,53,Comisión Federal de Electricidad,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,25843.610837
2016,53,Comisión Federal de Electricidad,O,Apoyo a la función pública y al mejoramiento de la gestión,304.268943
2016,53,Comisión Federal de Electricidad,P,"Planeación, seguimiento y evaluación de políticas públicas",3178.899014
2016,53,Comisión Federal de Electricidad,R,Específicos,68699.449178
2016,53,Comisión Federal de Electricidad,W,Operaciones ajenas,-3569.449173
2017,1,Poder Legislativo,K,Proyectos de Inversión,144.11451759
2017,1,Poder Legislativo,R,Específicos,14694.33201765
2017,2,Oficina de la Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,68.73017205
2017,2,Oficina de la Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,19.10532139
2017,2,Oficina de la Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",3566.59149416
2017,3,Poder Judicial,R,Específicos,60203.782567
2017,4,Gobernación,E,Prestación de Servicios Públicos,64249.54073127
2017,4,Gobernación,K,Proyectos de Inversión,138.95164215
2017,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2740.04847078
2017,4,Gobernación,N,Desastres Naturales,168.77179274000002
2017,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,145.89089293
2017,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",2657.7173981399997
2017,4,Gobernación,R,Específicos,497.93349766
2017,4,Gobernación,U,Otros Subsidios,4853.47008958
2017,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,4490.291565760001
2017,5,Relaciones Exteriores,K,Proyectos de Inversión,130.55634208
2017,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1314.0701821500002
2017,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,31.797438439999997
2017,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",7097.88038419
2017,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,1012.84634411
2017,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,21975.288350439998
2017,6,Hacienda y Crédito Público,F,Promoción y fomento,8382.22764143
2017,6,Hacienda y Crédito Público,G,Regulación y supervisión,3215.11520497
2017,6,Hacienda y Crédito Público,K,Proyectos de Inversión,1.8068098400000001
2017,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3115.28511333
2017,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,793.4794114700001
2017,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",6924.37509432
2017,6,Hacienda y Crédito Público,R,Específicos,746.5
2017,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,1443.60569727
2017,6,Hacienda y Crédito Público,U,Otros Subsidios,38.19218926
2017,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,65543.85810196
2017,7,Defensa Nacional,K,Proyectos de Inversión,1802.21867641
2017,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,6006.66787088
2017,7,Defensa Nacional,R,Específicos,1066.54729449
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,5513.06740445
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,2558.52933561
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,340.62070402000006
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2332.93234459
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,129.88492339
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3542.14624806
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,50359.035351989995
2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,2519.71807047
2017,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,8481.86155543
2017,9,Comunicaciones y Transportes,G,Regulación y supervisión,7898.91778171
2017,9,Comunicaciones y Transportes,K,Proyectos de Inversión,83631.79059474
2017,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2403.47573886
2017,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,74.55126308
2017,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",731.6652529600001
2017,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1159.71914805
2017,9,Comunicaciones y Transportes,U,Otros Subsidios,626.92583559
2017,10,Economía,B,Provisión de Bienes Públicos,330.5170802
2017,10,Economía,E,Prestación de Servicios Públicos,1434.8340926199999
2017,10,Economía,F,Promoción y fomento,804.37523875
2017,10,Economía,G,Regulación y supervisión,672.14220284
2017,10,Economía,K,Proyectos de Inversión,132.0605548
2017,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,508.48571656999997
2017,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,72.92521665
2017,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",1614.4949277599999
2017,10,Economía,S,Sujetos a Reglas de Operación,3980.35490508
2017,10,Economía,U,Otros Subsidios,229.14
2017,11,Educación Pública,B,Provisión de Bienes Públicos,3269.16821739
2017,11,Educación Pública,E,Prestación de Servicios Públicos,119029.84993305
2017,11,Educación Pública,G,Regulación y supervisión,777.7944517899999
2017,11,Educación Pública,K,Proyectos de Inversión,808.7274606
2017,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,7197.94360675
2017,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,289.70363679
2017,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",4420.29954301
2017,11,Educación Pública,S,Sujetos a Reglas de Operación,53759.45864836
2017,11,Educación Pública,U,Otros Subsidios,112757.29411269
2017,12,Salud,E,Prestación de Servicios Públicos,30216.68613521
2017,12,Salud,G,Regulación y supervisión,973.59035275
2017,12,Salud,K,Proyectos de Inversión,78.05686465000001
2017,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3220.83193269
2017,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,279.13891915
2017,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",5811.46970347
2017,12,Salud,S,Sujetos a Reglas de Operación,9325.44684225
2017,12,Salud,U,Otros Subsidios,82280.95362634
2017,13,Marina,A,Funciones de las Fuerzas Armadas,30320.26147608
2017,13,Marina,K,Proyectos de Inversión,3245.2522041300003
2017,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,567.9056914299999
2017,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,1945.54897448
2017,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,553.60578714
2017,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,33.198775170000005
2017,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",636.8310240600001
2017,14,Trabajo y Previsión Social,S,Sujetos a Reglas de Operación,695.13319528
2017,15,"Desarrollo Agrario, Territorial y Urbano",E,Prestación de Servicios Públicos,1322.4306847
2017,15,"Desarrollo Agrario, Territorial y Urbano",G,Regulación y supervisión,13.53281137
2017,15,"Desarrollo Agrario, Territorial y Urbano",L,Obligaciones de cumplimiento de resolución jurisdiccional,315.27438925
2017,15,"Desarrollo Agrario, Territorial y Urbano",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,4185.05723019
2017,15,"Desarrollo Agrario, Territorial y Urbano",O,Apoyo a la función pública y al mejoramiento de la gestión,48.692882950000005
2017,15,"Desarrollo Agrario, Territorial y Urbano",P,"Planeación, seguimiento y evaluación de políticas públicas",2829.2050011700003
2017,15,"Desarrollo Agrario, Territorial y Urbano",S,Sujetos a Reglas de Operación,9748.06118584
2017,15,"Desarrollo Agrario, Territorial y Urbano",U,Otros Subsidios,354.62938729
2017,15,"Desarrollo Agrario, Territorial y Urbano",W,Operaciones ajenas,0
2017,16,Medio Ambiente y Recursos Naturales,E,Prestación de Servicios Públicos,5976.63599866
2017,16,Medio Ambiente y Recursos Naturales,G,Regulación y supervisión,9215.02701726
2017,16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversión,5836.19953805
2017,16,Medio Ambiente y Recursos Naturales,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2551.24173597
2017,16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,103.79253723000001
2017,16,Medio Ambiente y Recursos Naturales,O,Apoyo a la función pública y al mejoramiento de la gestión,144.12646978
